mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__num_leaves,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
298.9485277334849,1.6137783852773309,0.04184985160827637,0.013158382883738589,0.8,63,300,-1,0.05,"{'model__subsample': 0.8, 'model__num_leaves': 63, 'model__n_estimators': 300, 'model__max_depth': -1, 'model__learning_rate': 0.05}",0.8954292084726867,0.9172932330827067,0.939846223428313,0.9175228883279022,0.018133897550183336,2,1.0,1.0,1.0,1.0,0.0
108.8759852250417,2.379886684189156,0.053294102350870766,0.010770926997601881,0.8,15,100,-1,0.05,"{'model__subsample': 0.8, 'model__num_leaves': 15, 'model__n_estimators': 100, 'model__max_depth': -1, 'model__learning_rate': 0.05}",0.8953125,0.8871159395688338,0.9473565168221657,0.9099283187969998,0.026676436622154173,4,0.9962401232561098,0.9962544714876902,1.0,0.9974981982479333,0.0017690506819422079
57.15719795227051,1.741471508196013,0.06698195139567058,0.01905791127781744,1.0,15,100,3,0.05,"{'model__subsample': 1.0, 'model__num_leaves': 15, 'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.05}",0.9251061927118265,0.842069550466497,0.9322695637413003,0.8998151023065413,0.04093686227277241,5,0.9699231117141565,0.9700269420745398,0.962521055586749,0.9674903697918151,0.003514091436624616
205.386660973231,12.123174902222898,0.05859764417012533,0.02628260888754217,0.8,15,200,-1,0.01,"{'model__subsample': 0.8, 'model__num_leaves': 15, 'model__n_estimators': 200, 'model__max_depth': -1, 'model__learning_rate': 0.01}",0.8804905239687848,0.8796380090497737,0.9321928284144338,0.8974404538109976,0.024576104259421885,6,0.9661611093049882,0.9550252667040988,0.9512862616310892,0.9574908792133922,0.006317948354485144
240.76959991455078,6.42749173702977,0.029405911763509113,0.014318076328480728,0.8,15,300,5,0.05,"{'model__subsample': 0.8, 'model__num_leaves': 15, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.05}",0.9103678929765886,0.9172932330827067,0.9473565168221657,0.925005880960487,0.01605518143699764,1,1.0,1.0,1.0,1.0,0.0
194.03844666481018,3.09185137152006,0.01877133051554362,0.011600200706378365,0.8,15,300,-1,0.05,"{'model__subsample': 0.8, 'model__num_leaves': 15, 'model__n_estimators': 300, 'model__max_depth': -1, 'model__learning_rate': 0.05}",0.8954292084726867,0.9172932330827067,0.939846223428313,0.9175228883279022,0.018133897550183336,2,1.0,1.0,1.0,1.0,0.0
