mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.6874415874481201,0.04153646220759735,0.10188587506612141,0.009426728911015033,200,2,2,sqrt,10,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 10}",0.9326520355168371,0.879692446856626,0.9323155216284987,0.9148866680006539,0.02488645162667591,1,0.9924807779285392,0.9887615225962145,0.9962544714876902,0.9924989240041479,0.0030590104862642125
0.8057192961374918,0.021237383666972857,0.08754698435465495,0.005287354296653107,200,2,1,,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': None}",0.8655518394648829,0.8721804511278195,0.9398190045248869,0.8925170983725298,0.03355679133826022,5,1.0,1.0,1.0,1.0,0.0
0.803811232248942,0.013677122062820525,0.09486174583435059,0.006141547879239546,200,5,2,,30,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 30}",0.8655518394648829,0.879692446856626,0.947320771798789,0.8975216860400993,0.0356833378591265,4,0.984959004806333,0.985016835016835,0.9887615225962145,0.9862457874731275,0.0017790500256151434
1.1672710577646892,0.039617789609240936,0.12202318509419759,0.0049925975152829895,300,2,2,,,"{'model__n_estimators': 300, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': None}",0.8655518394648829,0.8871925360474979,0.9548642533936652,0.9025362096353486,0.038041626847655705,3,0.9924807779285392,0.9812692043270242,0.9925084175084176,0.9887527999213269,0.005291713222948662
0.6129624048868815,0.01663538899308022,0.07333191235860188,0.0005428706872434839,200,2,1,log2,30,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 30}",0.9176858211872452,0.872151540853831,0.947320771798789,0.9123860446132884,0.030915681501081906,2,1.0,1.0,1.0,1.0,0.0
0.589796781539917,0.015376999846035208,0.06804601351420085,0.005110852856422966,200,5,1,,,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': None}",0.8655518394648829,0.8721804511278195,0.9398190045248869,0.8925170983725298,0.03355679133826022,5,0.9924795024031665,0.9887615225962145,0.9925084175084176,0.9912498141692662,0.0017595274432297445
