mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__l2_leaf_reg,param_model__iterations,param_model__depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.40834863980611164,0.042123602694183464,0.016925970713297527,0.004387272305730375,0.01,7,100,6,"{'model__learning_rate': 0.01, 'model__l2_leaf_reg': 7, 'model__iterations': 100, 'model__depth': 6}",0.8953125,0.8646540027137042,0.9397644927536232,0.8999103318224425,0.030835601411461515,4,0.9323155216284987,0.9399325084364454,0.9287750087750088,0.9336743462799845,0.004655266050317123
0.34963234265645343,0.04422513259040252,0.017120361328125,0.004437865847996215,0.05,5,200,3,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 5, 'model__iterations': 200, 'model__depth': 3}",0.9177959957615303,0.9097693351424694,0.9322695637413003,0.9199449648817666,0.00931051817246529,2,0.9962401232561098,0.9887615225962145,0.9887615225962145,0.9912543894828462,0.003525446160265414
0.17390362421671549,0.019835160231427347,0.008821884791056315,0.001255941346837945,0.05,7,100,5,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 7, 'model__iterations': 100, 'model__depth': 5}",0.8954292084726867,0.8645927601809955,0.9321928284144338,0.8974049323560388,0.027632950378594697,6,0.943601848841647,0.9512424672351065,0.9400336889387984,0.944959335005184,0.004675557309889594
0.49608588218688965,0.016305957215068913,0.010001579920450846,0.0013275286978934892,0.05,1,300,5,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 300, 'model__depth': 5}",0.9177959957615303,0.9022335312411648,0.9398190045248869,0.9199495105091939,0.015419579973022405,1,1.0,1.0,1.0,1.0,0.0
0.3755939801534017,0.01928166275253223,0.013877550760904947,0.004102016836322688,0.1,5,200,4,"{'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 200, 'model__depth': 4}",0.9102678571428571,0.9022335312411648,0.9248077792853913,0.9124363892231377,0.009342593045758064,3,1.0,1.0,1.0,1.0,0.0
0.360060453414917,0.027918340653560907,0.010445992151896158,0.00016039863766378537,0.01,1,200,3,"{'model__learning_rate': 0.01, 'model__l2_leaf_reg': 1, 'model__iterations': 200, 'model__depth': 3}",0.9252232142857143,0.857110545660164,0.9169929078014185,0.8997755559157655,0.0303552500817602,5,0.9360820953538667,0.9437697437697438,0.9362007168458781,0.9386841853231629,0.003596358927191462
