mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
3.7690014044443765,0.02266824368072187,0.009438037872314453,0.0019854517952002403,0.8,300,5,0.01,0.8,"{'model__subsample': 0.8, 'model__n_estimators': 300, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.8}",0.8880035660556083,0.8946832579185521,0.947320771798789,0.9100025319243166,0.026528510968923932,5,0.9849615558570782,0.9850134710372699,0.9887615225962145,0.9862455164968541,0.0017792112138992576
3.617565949757894,0.043463818142416795,0.011725743611653646,0.00016965357854029436,0.8,300,3,0.01,0.8,"{'model__subsample': 0.8, 'model__n_estimators': 300, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.8}",0.910427807486631,0.8871925360474979,0.9397644927536232,0.9124616120959174,0.021510538949845687,4,0.9624038896426956,0.9625042130097742,0.9512671112671113,0.9587250713065271,0.005273733159514056
3.6235604286193848,0.002639274811038366,0.011555035909016928,0.00011569605307200016,1.0,300,4,0.1,0.9,"{'model__subsample': 1.0, 'model__n_estimators': 300, 'model__max_depth': 4, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.9}",0.9028498131727176,0.9021671476263227,0.939846223428313,0.9149543947424511,0.017603387165671322,3,1.0,1.0,1.0,1.0,0.0
3.5992923577626548,0.02150694448838131,0.010722716649373373,0.0011264872978196097,0.9,300,4,0.1,1.0,"{'model__subsample': 0.9, 'model__n_estimators': 300, 'model__max_depth': 4, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9102678571428571,0.9021671476263227,0.939846223428313,0.917427076065831,0.01619401123900096,1,1.0,1.0,1.0,1.0,0.0
0.13000869750976562,0.012442496378331095,0.008450190226236979,0.0019327124765032041,0.9,200,5,0.1,1.0,"{'model__subsample': 0.9, 'model__n_estimators': 200, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9253065774804905,0.8869880473573897,0.939846223428313,0.9173802827553977,0.022295235745751586,2,1.0,1.0,1.0,1.0,0.0
0.15197976430257162,0.02458146509943883,0.007131497065226237,0.00010584394642413116,0.9,200,4,0.01,1.0,"{'model__subsample': 0.9, 'model__n_estimators': 200, 'model__max_depth': 4, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1.0}",0.8880534670008353,0.872151540853831,0.9247737556561086,0.8949929211702582,0.022036203405629333,6,0.9624060150375939,0.96624478500892,0.96624478500892,0.964965195018478,0.001809613518759954
